@relation san_diego_cost_ts_hourly_unix_gmt_local-weka.filters.unsupervised.attribute.NumericToNominal-R14-weka.filters.unsupervised.attribute.Remove-R1-6

@attribute usage_hr_before numeric
@attribute usage_2hr_before numeric
@attribute usage_day_before numeric
@attribute month {Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec}
@attribute day {Sat,Sun,Mon,Tue,Wed,Thu,Fri}
@attribute hour numeric
@attribute usage numeric
@attribute usage_binary {0,1}

@data
0.718,0.785,0.743,Nov,Mon,14,0.714,0
0.714,0.718,0.851,Nov,Mon,15,0.713,0
0.713,0.714,1.086,Nov,Mon,16,0.847,1
0.847,0.713,1.124,Nov,Mon,17,1.086,1
1.086,0.847,1.077,Nov,Mon,18,1.125,1
1.125,1.086,0.98,Nov,Mon,19,1.111,1
1.111,1.125,0.899,Nov,Mon,20,1.05,1
1.05,1.111,0.807,Nov,Mon,21,0.918,1
0.918,1.05,0.638,Nov,Mon,22,0.741,0
0.741,0.918,0.524,Nov,Mon,23,0.611,0
0.611,0.741,0.471,Nov,Tue,0,0.517,0
0.517,0.611,0.454,Nov,Tue,1,0.46,0
0.46,0.517,0.459,Nov,Tue,2,0.44,0
0.44,0.46,0.431,Nov,Tue,3,0.444,0
0.444,0.44,0.479,Nov,Tue,4,0.425,0
0.425,0.444,0.537,Nov,Tue,5,0.494,0
0.494,0.425,0.587,Nov,Tue,6,0.602,0
0.602,0.494,0.678,Nov,Tue,7,0.631,0
0.631,0.602,0.723,Nov,Tue,8,0.658,0
0.658,0.631,0.717,Nov,Tue,9,0.715,0
0.715,0.658,0.74,Nov,Tue,10,0.707,0
0.707,0.715,0.785,Nov,Tue,11,0.749,0
0.749,0.707,0.718,Nov,Tue,12,0.762,1
0.762,0.749,0.714,Nov,Tue,13,0.745,0
0.745,0.762,0.713,Nov,Tue,14,0.719,0
0.719,0.745,0.847,Nov,Tue,15,0.706,0
0.706,0.719,1.086,Nov,Tue,16,0.814,1
0.814,0.706,1.125,Nov,Tue,17,1.072,1
1.072,0.814,1.111,Nov,Tue,18,1.123,1
1.123,1.072,1.05,Nov,Tue,19,1.085,1
1.085,1.123,0.918,Nov,Tue,20,1.068,1
1.068,1.085,0.741,Nov,Tue,21,0.96,1
0.96,1.068,0.611,Nov,Tue,22,0.783,1
0.783,0.96,0.517,Nov,Tue,23,0.63,0
0.63,0.783,0.46,Nov,Wed,0,0.521,0
0.521,0.63,0.44,Nov,Wed,1,0.469,0
0.469,0.521,0.444,Nov,Wed,2,0.444,0
0.444,0.469,0.425,Nov,Wed,3,0.456,0
0.456,0.444,0.494,Nov,Wed,4,0.441,0
0.441,0.456,0.602,Nov,Wed,5,0.506,0
0.506,0.441,0.631,Nov,Wed,6,0.633,0
0.633,0.506,0.658,Nov,Wed,7,0.691,0
0.691,0.633,0.715,Nov,Wed,8,0.706,0
0.706,0.691,0.707,Nov,Wed,9,0.702,0
0.702,0.706,0.749,Nov,Wed,10,0.749,0
0.749,0.702,0.762,Nov,Wed,11,0.728,0
0.728,0.749,0.745,Nov,Wed,12,0.717,0
0.717,0.728,0.719,Nov,Wed,13,0.658,0
0.658,0.717,0.706,Nov,Wed,14,0.661,0
0.661,0.658,0.814,Nov,Wed,15,0.651,0
0.651,0.661,1.072,Nov,Wed,16,0.778,1
0.778,0.651,1.123,Nov,Wed,17,1.049,1
1.049,0.778,1.085,Nov,Wed,18,1.101,1
1.101,1.049,1.068,Nov,Wed,19,1.078,1
1.078,1.101,0.96,Nov,Wed,20,1.033,1
1.033,1.078,0.783,Nov,Wed,21,0.935,1
0.935,1.033,0.63,Nov,Wed,22,0.798,1
0.798,0.935,0.521,Nov,Wed,23,0.648,0
0.648,0.798,0.469,Nov,Thu,0,0.544,0
0.544,0.648,0.444,Nov,Thu,1,0.472,0
0.472,0.544,0.456,Nov,Thu,2,0.45,0
0.45,0.472,0.441,Nov,Thu,3,0.443,0
0.443,0.45,0.506,Nov,Thu,4,0.43,0
0.43,0.443,0.633,Nov,Thu,5,0.508,0
0.508,0.43,0.691,Nov,Thu,6,0.614,0
0.614,0.508,0.706,Nov,Thu,7,0.69,0
0.69,0.614,0.702,Nov,Thu,8,0.705,0
0.705,0.69,0.749,Nov,Thu,9,0.718,0
0.718,0.705,0.728,Nov,Thu,10,0.727,0
0.727,0.718,0.717,Nov,Thu,11,0.773,1
0.773,0.727,0.658,Nov,Thu,12,0.811,1
0.811,0.773,0.661,Nov,Thu,13,0.783,1
0.783,0.811,0.651,Nov,Thu,14,0.73,0
0.73,0.783,0.778,Nov,Thu,15,0.701,0
0.701,0.73,1.049,Nov,Thu,16,0.854,1
0.854,0.701,1.101,Nov,Thu,17,1.046,1
1.046,0.854,1.078,Nov,Thu,18,1.117,1
1.117,1.046,1.033,Nov,Thu,19,1.07,1
1.07,1.117,0.935,Nov,Thu,20,1.062,1
1.062,1.07,0.798,Nov,Thu,21,0.963,1
0.963,1.062,0.648,Nov,Thu,22,0.819,1
0.819,0.963,0.544,Nov,Thu,23,0.643,0
0.643,0.819,0.472,Nov,Fri,0,0.511,0
0.511,0.643,0.45,Nov,Fri,1,0.469,0
0.469,0.511,0.443,Nov,Fri,2,0.446,0
0.446,0.469,0.43,Nov,Fri,3,0.45,0
0.45,0.446,0.508,Nov,Fri,4,0.44,0
0.44,0.45,0.614,Nov,Fri,5,0.499,0
0.499,0.44,0.69,Nov,Fri,6,0.612,0
0.612,0.499,0.705,Nov,Fri,7,0.681,0
0.681,0.612,0.718,Nov,Fri,8,0.739,0
0.739,0.681,0.727,Nov,Fri,9,0.789,1
0.789,0.739,0.773,Nov,Fri,10,0.792,1
0.792,0.789,0.811,Nov,Fri,11,0.834,1
0.834,0.792,0.783,Nov,Fri,12,0.86,1
0.86,0.834,0.73,Nov,Fri,13,0.794,1
0.794,0.86,0.701,Nov,Fri,14,0.772,1
0.772,0.794,0.854,Nov,Fri,15,0.753,1
0.753,0.772,1.046,Nov,Fri,16,0.82,1
0.82,0.753,1.117,Nov,Fri,17,1.034,1
1.034,0.82,1.07,Nov,Fri,18,1.065,1
1.065,1.034,1.062,Nov,Fri,19,1.011,1
1.011,1.065,0.963,Nov,Fri,20,0.987,1
0.987,1.011,0.819,Nov,Fri,21,0.919,1
0.919,0.987,0.643,Nov,Fri,22,0.791,1
0.791,0.919,0.511,Nov,Fri,23,0.631,0
0.631,0.791,0.469,Nov,Sat,0,0.526,0
0.526,0.631,0.446,Nov,Sat,1,0.472,0
0.472,0.526,0.45,Nov,Sat,2,0.449,0
0.449,0.472,0.44,Nov,Sat,3,0.449,0
0.449,0.449,0.499,Nov,Sat,4,0.433,0
0.433,0.449,0.612,Nov,Sat,5,0.499,0
0.499,0.433,0.681,Nov,Sat,6,0.594,0
0.594,0.499,0.739,Nov,Sat,7,0.657,0
0.657,0.594,0.789,Nov,Sat,8,0.675,0
0.675,0.657,0.792,Nov,Sat,9,0.732,0
0.732,0.675,0.834,Nov,Sat,10,0.744,0
0.744,0.732,0.86,Nov,Sat,11,0.748,0
0.748,0.744,0.794,Nov,Sat,12,0.788,1
0.788,0.748,0.772,Nov,Sat,13,0.746,0
0.746,0.788,0.753,Nov,Sat,14,0.727,0
0.727,0.746,0.82,Nov,Sat,15,0.729,0
0.729,0.727,1.034,Nov,Sat,16,0.861,1
0.861,0.729,1.065,Nov,Sat,17,1.092,1
1.092,0.861,1.011,Nov,Sat,18,1.167,1
1.167,1.092,0.987,Nov,Sat,19,1.065,1
1.065,1.167,0.919,Nov,Sat,20,1.029,1
1.029,1.065,0.791,Nov,Sat,21,0.926,1
0.926,1.029,0.631,Nov,Sat,22,0.805,1
0.805,0.926,0.526,Nov,Sat,23,0.662,0
0.662,0.805,0.472,Nov,Sun,0,0.533,0
0.533,0.662,0.449,Nov,Sun,1,0.476,0
0.476,0.533,0.449,Nov,Sun,2,0.46,0
0.46,0.476,0.433,Nov,Sun,3,0.462,0
0.462,0.46,0.499,Nov,Sun,4,0.444,0
0.444,0.462,0.594,Nov,Sun,5,0.489,0
0.489,0.444,0.657,Nov,Sun,6,0.586,0
0.586,0.489,0.675,Nov,Sun,7,0.663,0
0.663,0.586,0.732,Nov,Sun,8,0.74,0
0.74,0.663,0.744,Nov,Sun,9,0.73,0
0.73,0.74,0.748,Nov,Sun,10,0.767,1
0.767,0.73,0.788,Nov,Sun,11,0.808,1
0.808,0.767,0.746,Nov,Sun,12,0.825,1
0.825,0.808,0.727,Nov,Sun,13,0.769,1
0.769,0.825,0.729,Nov,Sun,14,0.76,1
0.76,0.769,0.861,Nov,Sun,15,0.741,0
0.741,0.76,1.092,Nov,Sun,16,0.888,1
0.888,0.741,1.167,Nov,Sun,17,1.141,1
1.141,0.888,1.065,Nov,Sun,18,1.169,1
1.169,1.141,1.029,Nov,Sun,19,1.096,1
1.096,1.169,0.926,Nov,Sun,20,1.067,1
1.067,1.096,0.805,Nov,Sun,21,0.964,1
0.964,1.067,0.662,Nov,Sun,22,0.808,1
0.808,0.964,0.533,Nov,Sun,23,0.673,0
0.673,0.808,0.476,Nov,Mon,0,0.557,0
0.557,0.673,0.46,Nov,Mon,1,0.468,0
0.468,0.557,0.462,Nov,Mon,2,0.441,0
0.441,0.468,0.444,Nov,Mon,3,0.449,0
0.449,0.441,0.489,Nov,Mon,4,0.426,0
0.426,0.449,0.586,Nov,Mon,5,0.473,0
0.473,0.426,0.663,Nov,Mon,6,0.567,0
0.567,0.473,0.74,Nov,Mon,7,0.663,0
0.663,0.567,0.73,Nov,Mon,8,0.735,0
0.735,0.663,0.767,Nov,Mon,9,0.788,1
0.788,0.735,0.808,Nov,Mon,10,0.798,1
0.798,0.788,0.825,Nov,Mon,11,0.805,1
0.805,0.798,0.769,Nov,Mon,12,0.837,1
0.837,0.805,0.76,Nov,Mon,13,0.775,1
0.775,0.837,0.741,Nov,Mon,14,0.731,0
0.731,0.775,0.888,Nov,Mon,15,0.737,0
0.737,0.731,1.141,Nov,Mon,16,0.867,1
0.867,0.737,1.169,Nov,Mon,17,1.207,1
1.207,0.867,1.096,Nov,Mon,18,1.243,1
1.243,1.207,1.067,Nov,Mon,19,1.171,1
1.171,1.243,0.964,Nov,Mon,20,1.102,1
1.102,1.171,0.808,Nov,Mon,21,0.964,1
0.964,1.102,0.673,Nov,Mon,22,0.819,1
0.819,0.964,0.557,Nov,Mon,23,0.656,0
0.656,0.819,0.468,Nov,Tue,0,0.532,0
0.532,0.656,0.441,Nov,Tue,1,0.469,0
0.469,0.532,0.449,Nov,Tue,2,0.463,0
0.463,0.469,0.426,Nov,Tue,3,0.482,0
0.482,0.463,0.473,Nov,Tue,4,0.459,0
0.459,0.482,0.567,Nov,Tue,5,0.53,0
0.53,0.459,0.663,Nov,Tue,6,0.673,0
0.673,0.53,0.735,Nov,Tue,7,0.736,0
0.736,0.673,0.788,Nov,Tue,8,0.733,0
0.733,0.736,0.798,Nov,Tue,9,0.733,0
0.733,0.733,0.805,Nov,Tue,10,0.725,0
0.725,0.733,0.837,Nov,Tue,11,0.754,1
0.754,0.725,0.775,Nov,Tue,12,0.755,1
0.755,0.754,0.731,Nov,Tue,13,0.727,0
0.727,0.755,0.737,Nov,Tue,14,0.729,0
0.729,0.727,0.867,Nov,Tue,15,0.692,0
0.692,0.729,1.207,Nov,Tue,16,0.824,1
0.824,0.692,1.243,Nov,Tue,17,1.097,1
1.097,0.824,1.171,Nov,Tue,18,1.204,1
1.204,1.097,1.102,Nov,Tue,19,1.168,1
1.168,1.204,0.964,Nov,Tue,20,1.086,1
1.086,1.168,0.819,Nov,Tue,21,0.986,1
0.986,1.086,0.656,Nov,Tue,22,0.797,1
0.797,0.986,0.532,Nov,Tue,23,0.632,0
0.632,0.797,0.469,Nov,Wed,0,0.535,0
0.535,0.632,0.463,Nov,Wed,1,0.47,0
0.47,0.535,0.482,Nov,Wed,2,0.455,0
0.455,0.47,0.459,Nov,Wed,3,0.466,0
0.466,0.455,0.53,Nov,Wed,4,0.454,0
0.454,0.466,0.673,Nov,Wed,5,0.541,0
0.541,0.454,0.736,Nov,Wed,6,0.677,0
0.677,0.541,0.733,Nov,Wed,7,0.718,0
0.718,0.677,0.733,Nov,Wed,8,0.718,0
0.718,0.718,0.725,Nov,Wed,9,0.728,0
0.728,0.718,0.754,Nov,Wed,10,0.721,0
0.721,0.728,0.755,Nov,Wed,11,0.713,0
0.713,0.721,0.727,Nov,Wed,12,0.729,0
0.729,0.713,0.729,Nov,Wed,13,0.692,0
0.692,0.729,0.692,Nov,Wed,14,0.679,0
0.679,0.692,0.824,Nov,Wed,15,0.688,0
0.688,0.679,1.097,Nov,Wed,16,0.826,1
0.826,0.688,1.204,Nov,Wed,17,1.15,1
1.15,0.826,1.168,Nov,Wed,18,1.191,1
1.191,1.15,1.086,Nov,Wed,19,1.172,1
1.172,1.191,0.986,Nov,Wed,20,1.141,1
1.141,1.172,0.797,Nov,Wed,21,1.001,1
1.001,1.141,0.632,Nov,Wed,22,0.8,1
0.8,1.001,0.535,Nov,Wed,23,0.635,0
0.635,0.8,0.47,Dec,Thu,0,0.527,0
0.527,0.635,0.455,Dec,Thu,1,0.468,0
0.468,0.527,0.466,Dec,Thu,2,0.449,0
0.449,0.468,0.454,Dec,Thu,3,0.469,0
0.469,0.449,0.541,Dec,Thu,4,0.455,0
0.455,0.469,0.677,Dec,Thu,5,0.528,0
0.528,0.455,0.718,Dec,Thu,6,0.699,0
0.699,0.528,0.718,Dec,Thu,7,0.733,0
0.733,0.699,0.728,Dec,Thu,8,0.724,0
0.724,0.733,0.721,Dec,Thu,9,0.711,0
0.711,0.724,0.713,Dec,Thu,10,0.689,0
0.689,0.711,0.729,Dec,Thu,11,0.711,0
0.711,0.689,0.692,Dec,Thu,12,0.731,0
0.731,0.711,0.679,Dec,Thu,13,0.681,0
0.681,0.731,0.688,Dec,Thu,14,0.676,0
0.676,0.681,0.826,Dec,Thu,15,0.692,0
0.692,0.676,1.15,Dec,Thu,16,0.79,1
0.79,0.692,1.191,Dec,Thu,17,1.102,1
1.102,0.79,1.172,Dec,Thu,18,1.201,1
1.201,1.102,1.141,Dec,Thu,19,1.173,1
1.173,1.201,1.001,Dec,Thu,20,1.098,1
1.098,1.173,0.8,Dec,Thu,21,0.997,1
0.997,1.098,0.635,Dec,Thu,22,0.815,1
0.815,0.997,0.527,Dec,Thu,23,0.642,0
0.642,0.815,0.468,Dec,Fri,0,0.523,0
0.523,0.642,0.449,Dec,Fri,1,0.461,0
0.461,0.523,0.469,Dec,Fri,2,0.446,0
0.446,0.461,0.455,Dec,Fri,3,0.463,0
0.463,0.446,0.528,Dec,Fri,4,0.462,0
0.462,0.463,0.699,Dec,Fri,5,0.539,0
0.539,0.462,0.733,Dec,Fri,6,0.672,0
0.672,0.539,0.724,Dec,Fri,7,0.712,0
0.712,0.672,0.711,Dec,Fri,8,0.702,0
0.702,0.712,0.689,Dec,Fri,9,0.688,0
0.688,0.702,0.711,Dec,Fri,10,0.681,0
0.681,0.688,0.731,Dec,Fri,11,0.684,0
0.684,0.681,0.681,Dec,Fri,12,0.714,0
0.714,0.684,0.676,Dec,Fri,13,0.71,0
0.71,0.714,0.692,Dec,Fri,14,0.683,0
0.683,0.71,0.79,Dec,Fri,15,0.698,0
0.698,0.683,1.102,Dec,Fri,16,0.85,1
0.85,0.698,1.201,Dec,Fri,17,1.124,1
1.124,0.85,1.173,Dec,Fri,18,1.209,1
1.209,1.124,1.098,Dec,Fri,19,1.166,1
1.166,1.209,0.997,Dec,Fri,20,1.131,1
1.131,1.166,0.815,Dec,Fri,21,1.022,1
1.022,1.131,0.642,Dec,Fri,22,0.848,1
0.848,1.022,0.523,Dec,Fri,23,0.644,0
0.644,0.848,0.461,Dec,Sat,0,0.528,0
0.528,0.644,0.446,Dec,Sat,1,0.478,0
0.478,0.528,0.463,Dec,Sat,2,0.461,0
0.461,0.478,0.462,Dec,Sat,3,0.471,0
0.471,0.461,0.539,Dec,Sat,4,0.463,0
0.463,0.471,0.672,Dec,Sat,5,0.54,0
0.54,0.463,0.712,Dec,Sat,6,0.663,0
0.663,0.54,0.702,Dec,Sat,7,0.734,0
0.734,0.663,0.688,Dec,Sat,8,0.727,0
0.727,0.734,0.681,Dec,Sat,9,0.755,1
0.755,0.727,0.684,Dec,Sat,10,0.745,0
0.745,0.755,0.714,Dec,Sat,11,0.774,1
0.774,0.745,0.71,Dec,Sat,12,0.795,1
0.795,0.774,0.683,Dec,Sat,13,0.748,0
0.748,0.795,0.698,Dec,Sat,14,0.734,0
0.734,0.748,0.85,Dec,Sat,15,0.726,0
0.726,0.734,1.124,Dec,Sat,16,0.838,1
0.838,0.726,1.209,Dec,Sat,17,1.144,1
1.144,0.838,1.166,Dec,Sat,18,1.196,1
1.196,1.144,1.131,Dec,Sat,19,1.128,1
1.128,1.196,1.022,Dec,Sat,20,1.07,1
1.07,1.128,0.848,Dec,Sat,21,0.979,1
0.979,1.07,0.644,Dec,Sat,22,0.855,1
0.855,0.979,0.528,Dec,Sat,23,0.703,0
0.703,0.855,0.478,Dec,Sun,0,0.562,0
0.562,0.703,0.461,Dec,Sun,1,0.487,0
0.487,0.562,0.471,Dec,Sun,2,0.468,0
0.468,0.487,0.463,Dec,Sun,3,0.472,0
0.472,0.468,0.54,Dec,Sun,4,0.462,0
0.462,0.472,0.663,Dec,Sun,5,0.513,0
0.513,0.462,0.734,Dec,Sun,6,0.636,0
0.636,0.513,0.727,Dec,Sun,7,0.692,0
0.692,0.636,0.755,Dec,Sun,8,0.767,1
0.767,0.692,0.745,Dec,Sun,9,0.772,1
0.772,0.767,0.774,Dec,Sun,10,0.784,1
0.784,0.772,0.795,Dec,Sun,11,0.817,1
0.817,0.784,0.748,Dec,Sun,12,0.818,1
0.818,0.817,0.734,Dec,Sun,13,0.765,1
0.765,0.818,0.726,Dec,Sun,14,0.741,0
0.741,0.765,0.838,Dec,Sun,15,0.776,1
0.776,0.741,1.144,Dec,Sun,16,0.9,1
0.9,0.776,1.196,Dec,Sun,17,1.196,1
1.196,0.9,1.128,Dec,Sun,18,1.273,1
1.273,1.196,1.07,Dec,Sun,19,1.183,1
1.183,1.273,0.979,Dec,Sun,20,1.125,1
1.125,1.183,0.855,Dec,Sun,21,1.048,1
1.048,1.125,0.703,Dec,Sun,22,0.898,1
0.898,1.048,0.562,Dec,Sun,23,0.745,0
0.745,0.898,0.487,Dec,Mon,0,0.582,0
0.582,0.745,0.468,Dec,Mon,1,0.509,0
0.509,0.582,0.472,Dec,Mon,2,0.472,0
0.472,0.509,0.462,Dec,Mon,3,0.478,0
0.478,0.472,0.513,Dec,Mon,4,0.46,0
0.46,0.478,0.636,Dec,Mon,5,0.502,0
0.502,0.46,0.692,Dec,Mon,6,0.616,0
0.616,0.502,0.767,Dec,Mon,7,0.709,0
0.709,0.616,0.772,Dec,Mon,8,0.753,1
0.753,0.709,0.784,Dec,Mon,9,0.757,1
0.757,0.753,0.817,Dec,Mon,10,0.794,1
0.794,0.757,0.818,Dec,Mon,11,0.834,1
0.834,0.794,0.765,Dec,Mon,12,0.861,1
0.861,0.834,0.741,Dec,Mon,13,0.834,1
0.834,0.861,0.776,Dec,Mon,14,0.795,1
0.795,0.834,0.9,Dec,Mon,15,0.809,1
0.809,0.795,1.196,Dec,Mon,16,0.943,1
0.943,0.809,1.273,Dec,Mon,17,1.22,1
1.22,0.943,1.183,Dec,Mon,18,1.283,1
1.283,1.22,1.125,Dec,Mon,19,1.235,1
1.235,1.283,1.048,Dec,Mon,20,1.177,1
1.177,1.235,0.898,Dec,Mon,21,1.05,1
1.05,1.177,0.745,Dec,Mon,22,0.889,1
0.889,1.05,0.582,Dec,Mon,23,0.692,0
0.692,0.889,0.509,Dec,Tue,0,0.56,0
0.56,0.692,0.472,Dec,Tue,1,0.498,0
0.498,0.56,0.478,Dec,Tue,2,0.481,0
0.481,0.498,0.46,Dec,Tue,3,0.495,0
0.495,0.481,0.502,Dec,Tue,4,0.481,0
0.481,0.495,0.616,Dec,Tue,5,0.561,0
0.561,0.481,0.709,Dec,Tue,6,0.681,0
0.681,0.561,0.753,Dec,Tue,7,0.717,0
0.717,0.681,0.757,Dec,Tue,8,0.697,0
0.697,0.717,0.794,Dec,Tue,9,0.718,0
0.718,0.697,0.834,Dec,Tue,10,0.732,0
0.732,0.718,0.861,Dec,Tue,11,0.757,1
0.757,0.732,0.834,Dec,Tue,12,0.803,1
0.803,0.757,0.795,Dec,Tue,13,0.748,0
0.748,0.803,0.809,Dec,Tue,14,0.716,0
0.716,0.748,0.943,Dec,Tue,15,0.748,0
0.748,0.716,1.22,Dec,Tue,16,0.91,1
0.91,0.748,1.283,Dec,Tue,17,1.239,1
1.239,0.91,1.235,Dec,Tue,18,1.308,1
1.308,1.239,1.177,Dec,Tue,19,1.276,1
1.276,1.308,1.05,Dec,Tue,20,1.225,1
1.225,1.276,0.889,Dec,Tue,21,1.072,1
1.072,1.225,0.692,Dec,Tue,22,0.863,1
0.863,1.072,0.56,Dec,Tue,23,0.687,0
0.687,0.863,0.498,Dec,Wed,0,0.564,0
0.564,0.687,0.481,Dec,Wed,1,0.5,0
0.5,0.564,0.495,Dec,Wed,2,0.49,0
0.49,0.5,0.481,Dec,Wed,3,0.498,0
0.498,0.49,0.561,Dec,Wed,4,0.504,0
0.504,0.498,0.681,Dec,Wed,5,0.597,0
0.597,0.504,0.717,Dec,Wed,6,0.748,0
0.748,0.597,0.697,Dec,Wed,7,0.772,1
0.772,0.748,0.718,Dec,Wed,8,0.769,1
0.769,0.772,0.732,Dec,Wed,9,0.728,0
0.728,0.769,0.757,Dec,Wed,10,0.719,0
0.719,0.728,0.803,Dec,Wed,11,0.718,0
0.718,0.719,0.748,Dec,Wed,12,0.724,0
0.724,0.718,0.716,Dec,Wed,13,0.676,0
0.676,0.724,0.748,Dec,Wed,14,0.657,0
0.657,0.676,0.91,Dec,Wed,15,0.692,0
0.692,0.657,1.239,Dec,Wed,16,0.857,1
0.857,0.692,1.308,Dec,Wed,17,1.182,1
1.182,0.857,1.276,Dec,Wed,18,1.291,1
1.291,1.182,1.225,Dec,Wed,19,1.257,1
1.257,1.291,1.072,Dec,Wed,20,1.263,1
1.263,1.257,0.863,Dec,Wed,21,1.099,1
1.099,1.263,0.687,Dec,Wed,22,0.897,1
0.897,1.099,0.564,Dec,Wed,23,0.715,0
0.715,0.897,0.5,Dec,Thu,0,0.587,0
0.587,0.715,0.49,Dec,Thu,1,0.513,0
0.513,0.587,0.498,Dec,Thu,2,0.499,0
0.499,0.513,0.504,Dec,Thu,3,0.511,0
0.511,0.499,0.597,Dec,Thu,4,0.506,0
0.506,0.511,0.748,Dec,Thu,5,0.591,0
0.591,0.506,0.772,Dec,Thu,6,0.761,1
0.761,0.591,0.769,Dec,Thu,7,0.759,1
0.759,0.761,0.728,Dec,Thu,8,0.74,0
0.74,0.759,0.719,Dec,Thu,9,0.728,0
0.728,0.74,0.718,Dec,Thu,10,0.729,0
0.729,0.728,0.724,Dec,Thu,11,0.716,0
0.716,0.729,0.676,Dec,Thu,12,0.727,0
0.727,0.716,0.657,Dec,Thu,13,0.681,0
0.681,0.727,0.692,Dec,Thu,14,0.64,0
0.64,0.681,0.857,Dec,Thu,15,0.654,0
0.654,0.64,1.182,Dec,Thu,16,0.803,1
0.803,0.654,1.291,Dec,Thu,17,1.171,1
1.171,0.803,1.257,Dec,Thu,18,1.276,1
1.276,1.171,1.263,Dec,Thu,19,1.23,1
1.23,1.276,1.099,Dec,Thu,20,1.204,1
1.204,1.23,0.897,Dec,Thu,21,1.078,1
1.078,1.204,0.715,Dec,Thu,22,0.896,1
0.896,1.078,0.587,Dec,Thu,23,0.689,0
0.689,0.896,0.513,Dec,Fri,0,0.564,0
0.564,0.689,0.499,Dec,Fri,1,0.495,0
0.495,0.564,0.511,Dec,Fri,2,0.486,0
0.486,0.495,0.506,Dec,Fri,3,0.503,0
0.503,0.486,0.591,Dec,Fri,4,0.489,0
0.489,0.503,0.761,Dec,Fri,5,0.593,0
0.593,0.489,0.759,Dec,Fri,6,0.762,1
0.762,0.593,0.74,Dec,Fri,7,0.787,1
0.787,0.762,0.728,Dec,Fri,8,0.751,1
0.751,0.787,0.729,Dec,Fri,9,0.73,0
0.73,0.751,0.716,Dec,Fri,10,0.708,0
0.708,0.73,0.727,Dec,Fri,11,0.704,0
0.704,0.708,0.681,Dec,Fri,12,0.735,0
0.735,0.704,0.64,Dec,Fri,13,0.695,0
0.695,0.735,0.654,Dec,Fri,14,0.686,0
0.686,0.695,0.803,Dec,Fri,15,0.711,0
0.711,0.686,1.171,Dec,Fri,16,0.84,1
0.84,0.711,1.276,Dec,Fri,17,1.164,1
1.164,0.84,1.23,Dec,Fri,18,1.233,1
1.233,1.164,1.204,Dec,Fri,19,1.204,1
1.204,1.233,1.078,Dec,Fri,20,1.168,1
1.168,1.204,0.896,Dec,Fri,21,1.067,1
1.067,1.168,0.689,Dec,Fri,22,0.914,1
0.914,1.067,0.564,Dec,Fri,23,0.731,0
0.731,0.914,0.495,Dec,Sat,0,0.598,0
0.598,0.731,0.486,Dec,Sat,1,0.532,0
0.532,0.598,0.503,Dec,Sat,2,0.509,0
0.509,0.532,0.489,Dec,Sat,3,0.512,0
0.512,0.509,0.593,Dec,Sat,4,0.494,0
0.494,0.512,0.762,Dec,Sat,5,0.572,0
0.572,0.494,0.787,Dec,Sat,6,0.732,0
0.732,0.572,0.751,Dec,Sat,7,0.788,1
0.788,0.732,0.73,Dec,Sat,8,0.778,1
0.778,0.788,0.708,Dec,Sat,9,0.804,1
0.804,0.778,0.704,Dec,Sat,10,0.794,1
0.794,0.804,0.735,Dec,Sat,11,0.777,1
0.777,0.794,0.695,Dec,Sat,12,0.812,1
0.812,0.777,0.686,Dec,Sat,13,0.733,0
0.733,0.812,0.711,Dec,Sat,14,0.732,0
0.732,0.733,0.84,Dec,Sat,15,0.736,0
0.736,0.732,1.164,Dec,Sat,16,0.891,1
0.891,0.736,1.233,Dec,Sat,17,1.156,1
1.156,0.891,1.204,Dec,Sat,18,1.258,1
1.258,1.156,1.168,Dec,Sat,19,1.192,1
1.192,1.258,1.067,Dec,Sat,20,1.173,1
1.173,1.192,0.914,Dec,Sat,21,1.061,1
1.061,1.173,0.731,Dec,Sat,22,0.925,1
0.925,1.061,0.598,Dec,Sat,23,0.752,1
0.752,0.925,0.532,Dec,Sun,0,0.617,0
0.617,0.752,0.509,Dec,Sun,1,0.528,0
0.528,0.617,0.512,Dec,Sun,2,0.509,0
0.509,0.528,0.494,Dec,Sun,3,0.517,0
0.517,0.509,0.572,Dec,Sun,4,0.497,0
0.497,0.517,0.732,Dec,Sun,5,0.552,0
0.552,0.497,0.788,Dec,Sun,6,0.668,0
0.668,0.552,0.778,Dec,Sun,7,0.757,1
0.757,0.668,0.804,Dec,Sun,8,0.805,1
0.805,0.757,0.794,Dec,Sun,9,0.822,1
0.822,0.805,0.777,Dec,Sun,10,0.815,1
0.815,0.822,0.812,Dec,Sun,11,0.843,1
0.843,0.815,0.733,Dec,Sun,12,0.869,1
0.869,0.843,0.732,Dec,Sun,13,0.82,1
0.82,0.869,0.736,Dec,Sun,14,0.782,1
0.782,0.82,0.891,Dec,Sun,15,0.777,1
0.777,0.782,1.156,Dec,Sun,16,0.909,1
0.909,0.777,1.258,Dec,Sun,17,1.196,1
1.196,0.909,1.192,Dec,Sun,18,1.274,1
1.274,1.196,1.173,Dec,Sun,19,1.229,1
1.229,1.274,1.061,Dec,Sun,20,1.201,1
1.201,1.229,0.925,Dec,Sun,21,1.104,1
1.104,1.201,0.752,Dec,Sun,22,0.942,1
0.942,1.104,0.617,Dec,Sun,23,0.778,1
0.778,0.942,0.528,Dec,Mon,0,0.656,0
